Employee_ID,Department,Job_Role,Age,Gender,Date_of_Joining,Tenure_Years,Salary,Performance_Rating,Training_Hours,Engagement_Score,Satisfaction_Score,Training_Need,Turnover,Hire_Time_Days
6572,HR,Recruitment Manager,31,Female,2022-01-25,2,85275,4,32,96,90,Yes,No,34
6573,Sales,Sales Executive,50,Female,2021-05-09,3,101272,5,19,75,65,Yes,No,23
6574,Marketing,Digital Marketer,41,Female,2019-10-08,5,72024,4,30,87,64,Yes,No,26
6575,IT,Data Scientist,22,Male,2020-04-18,4,94722,4,14,63,84,Yes,No,23
6576,HR,Recruitment Manager,35,Female,2022-12-09,1,84148,1,37,78,70,Yes,No,49
6577,Finance,Financial Analyst,35,Female,2015-10-30,9,64369,4,40,96,56,Yes,Yes,27
6578,Sales,Sales Representative,32,Female,2018-10-30,5,53491,4,45,67,55,No,No,37
6579,Finance,Financial Analyst,38,Female,2019-06-20,5,119998,3,25,76,80,Yes,Yes,51
6580,IT,Data Scientist,48,Male,2020-06-08,4,97951,3,30,87,50,No,No,47
6581,IT,Software Engineer,22,Male,2021-11-09,2,59726,2,32,87,63,Yes,No,21
6582,IT,Software Engineer,26,Male,2020-05-16,4,93705,5,21,74,67,No,No,49
6583,IT,Data Scientist,39,Male,2015-10-11,9,88066,3,50,96,97,Yes,Yes,41
6584,HR,Recruitment Manager,33,Female,2016-03-21,8,56370,2,41,79,60,No,Yes,34
6585,Operations,Operations Manager,32,Female,2016-02-22,8,103371,3,35,64,79,Yes,Yes,33
6586,Finance,Financial Analyst,40,Female,2015-06-26,9,115630,5,37,94,89,Yes,No,22
6587,Operations,Operations Manager,26,Male,2020-02-24,4,82923,5,39,96,96,Yes,No,27
6588,Marketing,Marketing Analyst,45,Female,2024-07-06,0,41330,2,29,98,52,Yes,Yes,29
6589,Sales,Sales Representative,45,Female,2017-02-09,7,97878,3,19,95,79,Yes,Yes,50
6590,IT,Software Engineer,29,Female,2015-09-17,9,86942,5,37,67,60,Yes,Yes,40
6591,IT,Data Scientist,33,Female,2019-12-17,4,74783,2,33,99,97,Yes,No,29
6592,IT,Data Scientist,48,Female,2019-04-26,5,42948,5,35,67,89,No,No,25
6593,IT,Data Scientist,26,Male,2018-08-12,6,86443,1,33,71,65,No,No,40
6594,Marketing,Marketing Analyst,26,Female,2023-08-07,1,114683,4,11,98,86,No,No,47
6595,IT,Software Engineer,24,Male,2020-04-20,4,63836,1,41,97,75,No,No,48
6596,Operations,Operations Manager,34,Female,2024-03-22,0,101779,2,17,97,98,No,No,59
6597,Finance,Financial Analyst,38,Male,2018-06-22,6,87434,4,14,70,79,Yes,No,29
6598,Marketing,Marketing Analyst,42,Male,2018-05-05,6,48759,3,19,78,72,Yes,No,32
6599,HR,HR Generalist,27,Female,2017-03-06,7,99236,1,44,85,97,No,No,53
6600,Sales,Sales Executive,22,Male,2022-06-08,2,56572,5,13,76,50,No,No,15
6601,IT,Data Scientist,41,Female,2021-03-26,3,105751,1,42,65,95,No,No,20
6602,Marketing,Marketing Analyst,37,Male,2017-06-18,7,86788,4,45,96,98,No,No,16
6603,Finance,Financial Analyst,22,Female,2016-03-11,8,92479,4,31,88,85,No,No,17
6604,Sales,Sales Representative,50,Female,2019-04-24,5,107986,5,18,70,82,No,No,22
6605,Operations,Operations Manager,41,Female,2021-03-17,3,90300,2,18,71,76,Yes,No,31
6606,Marketing,Digital Marketer,57,Female,2020-05-25,4,40643,1,37,63,56,Yes,No,60
6607,Operations,Operations Manager,47,Female,2020-06-02,4,116088,4,16,83,73,Yes,No,57
6608,Sales,Sales Executive,58,Female,2019-10-21,5,42718,2,9,77,79,No,No,45
6609,Marketing,Marketing Analyst,52,Male,2022-03-18,2,119763,5,32,71,55,No,No,25
6610,HR,HR Generalist,23,Male,2020-06-13,4,73594,4,14,76,50,Yes,No,47
6611,Marketing,Digital Marketer,23,Female,2018-02-18,6,86386,1,42,98,61,Yes,No,58
6612,Finance,Financial Analyst,23,Male,2015-02-12,9,98554,4,48,75,73,Yes,No,32
6613,Operations,Operations Manager,30,Female,2022-01-10,2,116111,2,18,95,75,No,No,39
6614,Finance,Financial Analyst,34,Male,2017-04-14,7,63723,3,16,85,83,Yes,No,46
6615,Operations,Operations Manager,32,Female,2020-03-04,4,89423,4,45,65,55,Yes,No,15
6616,Operations,Operations Manager,22,Female,2016-01-26,8,76544,1,34,91,88,Yes,No,17
6617,Marketing,Digital Marketer,22,Male,2017-01-23,7,114503,1,33,91,50,No,No,55
6618,Finance,Financial Analyst,48,Male,2018-10-02,6,59620,4,35,95,82,No,Yes,49
6619,Operations,Operations Manager,28,Male,2023-10-26,1,44191,4,18,98,94,Yes,No,54
6620,IT,Software Engineer,33,Male,2017-01-03,7,62496,1,46,77,93,No,No,37
6621,Finance,Financial Analyst,44,Female,2023-01-16,1,66431,5,9,100,97,No,No,31
6622,Sales,Sales Executive,60,Male,2020-02-10,4,107208,3,13,65,72,Yes,Yes,32
6623,Sales,Sales Executive,48,Female,2024-10-08,0,81399,2,50,88,90,No,No,47
6624,IT,Software Engineer,40,Female,2015-08-10,9,108846,1,41,75,55,Yes,Yes,58
6625,Marketing,Digital Marketer,40,Female,2022-05-24,2,113897,5,21,72,84,Yes,No,36
6626,Finance,Financial Analyst,22,Female,2022-04-29,2,96917,4,5,83,79,Yes,Yes,17
6627,HR,Recruitment Manager,41,Male,2023-12-29,0,80204,3,35,93,95,Yes,No,33
6628,HR,HR Generalist,29,Female,2017-04-27,7,59014,4,37,77,80,No,No,33
6629,Marketing,Marketing Analyst,55,Male,2023-05-10,1,91729,4,9,68,84,No,Yes,48
6630,Finance,Financial Analyst,43,Female,2021-06-02,3,52660,3,50,60,83,Yes,No,19
6631,Operations,Operations Manager,46,Male,2016-04-11,8,85836,4,31,81,83,No,No,30
6632,IT,Software Engineer,47,Male,2018-11-12,5,94961,2,36,77,53,Yes,No,52
6633,HR,Recruitment Manager,46,Male,2022-08-08,2,56355,1,36,61,54,No,No,22
6634,HR,Recruitment Manager,48,Male,2021-11-28,2,49473,5,28,93,96,No,Yes,55
6635,Finance,Financial Analyst,35,Male,2024-02-16,0,75341,4,27,76,54,Yes,Yes,35
6636,Finance,Financial Analyst,42,Female,2020-05-21,4,91852,2,31,69,99,Yes,No,27
6637,IT,Software Engineer,50,Male,2024-04-15,0,66949,4,30,80,95,No,No,41
6638,Finance,Financial Analyst,40,Female,2018-08-22,6,71173,1,35,82,63,Yes,No,23
6639,HR,Recruitment Manager,46,Male,2015-07-27,9,78391,2,7,76,72,No,No,28
6640,Marketing,Marketing Analyst,50,Male,2015-03-06,9,47005,1,23,73,56,No,Yes,25
6641,Sales,Sales Executive,45,Female,2019-07-02,5,113052,3,33,78,98,Yes,No,49
6642,Finance,Financial Analyst,44,Female,2021-08-25,3,113311,5,22,76,98,Yes,No,54
6643,Sales,Sales Representative,28,Male,2017-04-11,7,46562,2,50,94,61,Yes,No,41
6644,Finance,Financial Analyst,27,Male,2018-07-20,6,98132,2,20,77,85,No,No,40
6645,Finance,Financial Analyst,53,Male,2018-09-22,6,102502,4,29,85,57,Yes,No,56
6646,IT,Software Engineer,45,Female,2021-11-17,2,83765,5,37,60,91,Yes,No,15
6647,HR,Recruitment Manager,55,Female,2023-05-18,1,90582,3,37,73,83,Yes,No,41
6648,Sales,Sales Representative,22,Male,2017-10-19,7,57865,5,42,79,52,No,No,50
6649,Sales,Sales Executive,25,Male,2017-04-20,7,74572,4,31,70,65,Yes,Yes,39
6650,Operations,Operations Manager,34,Male,2015-09-04,9,50762,5,26,91,92,Yes,No,60
6651,IT,Data Scientist,29,Male,2018-12-04,5,89560,5,21,71,88,No,No,24
6652,HR,HR Generalist,59,Female,2016-06-23,8,85291,1,29,77,84,Yes,No,19
6653,Sales,Sales Representative,60,Female,2024-10-15,0,114919,5,32,86,60,Yes,Yes,15
6654,Finance,Financial Analyst,51,Female,2014-11-21,9,52841,2,48,61,71,No,No,50
6655,Sales,Sales Executive,35,Female,2018-11-16,5,71228,5,39,79,79,Yes,No,43
6656,Operations,Operations Manager,40,Female,2024-10-07,0,54254,4,25,74,63,No,No,39
6657,HR,Recruitment Manager,34,Male,2016-10-11,8,66742,1,8,85,53,No,No,54
6658,Sales,Sales Executive,58,Male,2015-11-26,8,90445,1,12,90,65,No,No,40
6659,Marketing,Digital Marketer,31,Male,2015-07-10,9,84606,1,12,62,84,Yes,No,45
6660,IT,Software Engineer,30,Male,2018-02-01,6,73946,3,41,78,86,Yes,No,44
6661,Sales,Sales Executive,31,Male,2019-01-13,5,89518,1,13,61,50,No,No,50
6662,HR,HR Generalist,34,Male,2017-06-09,7,54405,2,44,85,51,Yes,No,21
6663,IT,Data Scientist,22,Female,2018-07-08,6,76889,3,34,66,82,No,No,25
6664,Operations,Operations Manager,53,Male,2020-07-16,4,47793,3,6,64,97,No,Yes,33
6665,HR,Recruitment Manager,38,Female,2021-09-28,3,44411,2,31,86,54,No,No,56
6666,Operations,Operations Manager,46,Female,2023-10-19,1,93711,1,47,68,60,No,No,50
6667,HR,Recruitment Manager,44,Female,2021-10-07,3,117822,1,36,95,99,Yes,Yes,54
6668,HR,HR Generalist,26,Female,2016-03-19,8,73127,5,12,97,65,No,Yes,35
6669,Finance,Financial Analyst,34,Male,2021-02-06,3,55142,2,44,69,60,Yes,No,50
6670,Marketing,Marketing Analyst,58,Female,2016-04-26,8,104419,1,24,90,65,No,Yes,51
6671,Finance,Financial Analyst,39,Female,2020-03-05,4,48281,4,45,85,72,No,No,43
6672,Operations,Operations Manager,25,Male,2021-06-04,3,109684,1,50,71,74,No,No,52
6673,Marketing,Marketing Analyst,49,Male,2016-11-26,7,61372,1,19,66,73,Yes,Yes,48
6674,HR,HR Generalist,45,Female,2023-07-06,1,52805,2,11,74,75,Yes,No,49
6675,IT,Software Engineer,23,Female,2020-05-13,4,89021,4,24,96,92,Yes,Yes,55
6676,Sales,Sales Executive,24,Male,2015-09-15,9,46117,3,20,97,66,Yes,No,57
6677,Operations,Operations Manager,53,Female,2016-02-03,8,72364,5,22,93,54,No,Yes,20
6678,Sales,Sales Executive,27,Male,2015-08-25,9,56533,1,28,72,57,Yes,No,37
6679,Finance,Financial Analyst,29,Female,2019-10-27,5,59923,2,41,95,78,No,Yes,59
6680,HR,Recruitment Manager,48,Female,2019-11-20,4,57710,5,14,61,95,No,No,16
6681,HR,Recruitment Manager,55,Female,2015-06-08,9,108695,5,19,100,99,No,No,46
6682,IT,Data Scientist,35,Male,2017-09-15,7,66525,3,6,92,61,No,Yes,40
6683,IT,Software Engineer,52,Male,2016-08-25,8,58564,4,30,84,94,No,No,42
6684,Operations,Operations Manager,45,Male,2021-03-03,3,113023,2,44,69,60,Yes,No,32
6685,Finance,Financial Analyst,47,Female,2020-10-26,4,50785,5,37,74,93,Yes,No,17
6686,Sales,Sales Representative,51,Female,2019-08-30,5,79439,1,44,80,55,No,No,42
6687,Operations,Operations Manager,38,Male,2017-09-27,7,111565,4,44,89,93,No,No,47
6688,IT,Data Scientist,52,Female,2022-07-17,2,81852,5,41,86,90,No,No,34
6689,Finance,Financial Analyst,37,Male,2022-01-25,2,94806,3,49,75,67,Yes,No,42
6690,Finance,Financial Analyst,54,Female,2018-01-16,6,53575,4,17,94,90,Yes,No,21
6691,Marketing,Digital Marketer,26,Male,2018-12-20,5,110669,3,23,78,82,Yes,No,17
6692,Finance,Financial Analyst,53,Female,2016-05-29,8,109232,2,41,98,91,No,Yes,23
6693,HR,HR Generalist,27,Female,2016-11-27,7,50374,1,17,66,100,Yes,No,55
6694,HR,HR Generalist,28,Male,2021-11-18,2,43589,4,7,86,93,No,No,33
6695,Marketing,Digital Marketer,23,Female,2017-07-11,7,60467,1,27,67,99,No,No,29
6696,Operations,Operations Manager,39,Female,2023-04-17,1,67386,2,18,73,72,Yes,No,33
6697,Finance,Financial Analyst,49,Female,2023-08-09,1,84094,1,49,71,71,Yes,No,34
6698,HR,HR Generalist,59,Female,2022-07-16,2,103758,1,6,74,97,Yes,No,23
6699,Finance,Financial Analyst,57,Female,2023-12-29,0,113489,1,31,87,61,No,No,59
6700,IT,Data Scientist,39,Male,2023-10-02,1,65012,2,44,70,84,No,No,18
6701,HR,HR Generalist,52,Female,2017-11-08,6,104595,2,36,78,54,No,No,22
6702,Operations,Operations Manager,60,Female,2014-10-27,10,40381,5,38,97,61,Yes,No,48
6703,Sales,Sales Executive,44,Female,2016-05-31,8,117124,3,46,88,80,Yes,No,20
6704,IT,Data Scientist,39,Male,2015-02-12,9,100902,4,32,69,65,Yes,No,33
6705,Operations,Operations Manager,52,Male,2023-01-01,1,118340,3,45,94,74,Yes,No,34
6706,IT,Data Scientist,51,Male,2017-06-08,7,106062,4,22,95,53,Yes,No,34
6707,Finance,Financial Analyst,59,Female,2018-05-04,6,111983,1,33,78,85,Yes,No,54
6708,Operations,Operations Manager,49,Male,2020-05-27,4,53221,5,28,67,77,Yes,Yes,21
6709,Finance,Financial Analyst,41,Female,2024-07-12,0,70481,3,29,81,89,Yes,No,56
6710,Marketing,Marketing Analyst,41,Male,2015-09-08,9,63121,2,28,65,64,Yes,No,32
6711,Finance,Financial Analyst,45,Female,2016-04-11,8,115697,5,43,78,84,No,No,21
6712,Finance,Financial Analyst,24,Female,2023-05-26,1,98934,5,24,100,58,Yes,No,51
6713,Finance,Financial Analyst,26,Male,2023-09-16,1,108388,3,15,64,57,No,No,58
6714,Marketing,Digital Marketer,57,Female,2019-03-02,5,97497,3,27,92,66,No,No,30
6715,Operations,Operations Manager,44,Female,2017-01-01,7,52570,1,30,65,60,Yes,No,32
6716,Finance,Financial Analyst,22,Male,2019-03-29,5,117759,2,18,68,70,Yes,No,38
6717,Finance,Financial Analyst,45,Female,2020-06-15,4,101367,3,38,68,71,No,No,19
6718,HR,Recruitment Manager,33,Female,2022-01-22,2,40432,4,13,84,57,Yes,No,31
6719,Operations,Operations Manager,52,Male,2016-11-02,7,84704,1,18,87,54,No,No,28
6720,Finance,Financial Analyst,60,Male,2021-06-30,3,115817,4,50,83,78,No,No,31
6721,HR,HR Generalist,41,Female,2014-11-22,9,53692,1,18,64,83,No,Yes,29
6722,Marketing,Digital Marketer,23,Male,2019-08-31,5,53237,1,39,92,66,No,No,41
6723,Sales,Sales Representative,45,Male,2024-03-20,0,103128,2,25,82,71,No,No,18
6724,HR,Recruitment Manager,33,Female,2019-12-01,4,62893,5,40,63,54,Yes,Yes,31
6725,Marketing,Digital Marketer,60,Female,2021-11-21,2,49263,1,29,75,92,No,Yes,17
6726,HR,Recruitment Manager,37,Male,2020-03-22,4,96152,5,24,82,81,No,No,36
6727,Finance,Financial Analyst,37,Male,2023-03-28,1,79445,4,37,98,73,No,No,25
6728,HR,Recruitment Manager,46,Female,2020-01-17,4,116968,4,46,80,50,No,No,22
6729,Finance,Financial Analyst,58,Female,2015-09-26,9,64736,1,12,98,100,Yes,No,43
6730,HR,Recruitment Manager,23,Female,2015-02-10,9,101882,1,50,92,95,No,No,15
6731,Sales,Sales Executive,25,Female,2023-03-20,1,96433,1,37,88,100,Yes,No,41
6732,Finance,Financial Analyst,45,Female,2016-12-28,7,89103,2,30,87,62,No,No,36
6733,Sales,Sales Executive,37,Female,2016-11-24,7,113360,1,42,87,82,Yes,Yes,26
6734,Marketing,Marketing Analyst,59,Female,2015-05-17,9,59424,2,49,97,91,No,No,29
6735,Sales,Sales Representative,30,Male,2018-05-24,6,90643,1,44,91,61,No,No,39
6736,HR,HR Generalist,35,Female,2019-01-28,5,67025,2,39,86,65,No,No,34
6737,Operations,Operations Manager,40,Male,2018-09-06,6,73941,3,14,80,86,No,No,25
6738,HR,HR Generalist,23,Female,2016-11-08,7,41426,4,39,79,53,Yes,No,60
6739,Finance,Financial Analyst,40,Male,2023-08-25,1,41413,3,22,82,64,No,Yes,56
6740,HR,Recruitment Manager,56,Female,2018-08-13,6,47751,1,50,64,91,No,No,24
6741,Operations,Operations Manager,60,Female,2018-01-23,6,103324,2,32,61,60,No,No,25
6742,HR,HR Generalist,25,Female,2023-05-26,1,100511,1,11,73,58,Yes,No,31
6743,Sales,Sales Executive,38,Male,2019-11-04,4,55595,4,30,93,67,No,No,40
6744,Operations,Operations Manager,58,Male,2022-03-10,2,84754,1,5,90,77,Yes,No,16
6745,Operations,Operations Manager,48,Female,2019-11-01,4,62203,1,24,95,92,Yes,No,24
6746,Sales,Sales Executive,26,Female,2022-09-08,2,114822,5,9,91,72,No,No,36
6747,IT,Software Engineer,23,Male,2022-12-15,1,97078,4,47,85,91,No,No,25
6748,Marketing,Marketing Analyst,44,Female,2024-07-22,0,107212,2,13,78,66,No,No,31
6749,Sales,Sales Representative,60,Male,2021-12-08,2,62453,5,5,99,71,Yes,No,32
6750,Sales,Sales Representative,34,Male,2018-06-16,6,71741,1,11,60,75,No,Yes,43
6751,IT,Software Engineer,59,Female,2018-04-15,6,64751,1,19,94,79,Yes,Yes,30
6752,Marketing,Digital Marketer,27,Female,2014-11-23,9,77750,4,23,89,69,No,Yes,50
6753,IT,Software Engineer,27,Female,2018-06-30,6,86040,3,38,85,78,Yes,No,38
6754,HR,HR Generalist,42,Female,2021-01-18,3,98133,1,11,88,88,No,No,41
6755,Finance,Financial Analyst,41,Male,2017-08-23,7,86861,2,22,95,61,Yes,No,17
6756,Marketing,Digital Marketer,59,Male,2020-01-19,4,100213,4,21,98,70,No,No,35
6757,HR,HR Generalist,34,Female,2018-07-08,6,56263,4,47,69,63,Yes,Yes,32
6758,IT,Software Engineer,28,Female,2015-05-22,9,67503,1,43,99,71,No,No,20
6759,Marketing,Marketing Analyst,51,Male,2024-04-20,0,118327,5,49,70,50,No,No,25
6760,HR,HR Generalist,30,Male,2022-03-22,2,99233,4,31,68,97,No,Yes,48
6761,HR,Recruitment Manager,51,Male,2021-10-09,3,96000,4,50,83,66,No,No,21
6762,Operations,Operations Manager,41,Male,2024-01-08,0,59846,2,26,81,53,No,No,17
6763,IT,Software Engineer,38,Male,2020-08-04,4,117953,2,10,100,53,No,No,60
6764,HR,Recruitment Manager,23,Male,2018-06-12,6,48467,4,50,97,80,Yes,No,50
6765,IT,Software Engineer,48,Female,2017-01-06,7,78054,3,44,92,81,No,No,52
6766,HR,Recruitment Manager,38,Male,2019-10-23,5,92524,5,15,89,68,Yes,No,53
6767,HR,HR Generalist,48,Male,2016-04-22,8,76745,1,5,85,79,No,Yes,46
6768,Marketing,Digital Marketer,33,Male,2017-01-09,7,94739,4,49,73,79,Yes,No,37
6769,IT,Data Scientist,59,Male,2015-10-29,9,106544,1,5,77,79,No,No,33
6770,Sales,Sales Representative,55,Female,2020-06-13,4,97800,5,9,98,55,Yes,No,33
6771,Sales,Sales Executive,37,Male,2015-09-04,9,98494,1,29,96,86,No,No,24
6772,Sales,Sales Executive,24,Female,2017-01-08,7,48099,4,5,100,100,No,No,38
6773,Marketing,Marketing Analyst,26,Female,2015-12-15,8,70506,3,41,77,90,Yes,No,57
6774,IT,Software Engineer,42,Female,2023-11-07,0,46911,4,17,86,67,Yes,No,23
6775,Marketing,Digital Marketer,50,Male,2016-09-09,8,52976,4,12,75,70,No,No,15
6776,Finance,Financial Analyst,27,Female,2016-09-16,8,58421,5,44,91,58,Yes,No,54
6777,Finance,Financial Analyst,37,Male,2015-08-14,9,101217,1,28,88,53,Yes,Yes,38
6778,Sales,Sales Representative,38,Male,2016-11-04,7,108651,2,21,97,95,No,Yes,36
6779,Finance,Financial Analyst,36,Male,2017-04-26,7,101801,5,35,68,70,Yes,No,15
6780,HR,Recruitment Manager,27,Male,2021-03-27,3,48838,1,17,98,81,No,No,21
6781,IT,Software Engineer,28,Female,2020-01-04,4,106450,5,8,69,83,No,No,58
6782,Sales,Sales Representative,31,Male,2015-05-03,9,77780,1,18,82,86,Yes,No,24
6783,Finance,Financial Analyst,58,Male,2022-04-28,2,63191,2,43,67,74,Yes,No,17
6784,Operations,Operations Manager,44,Female,2016-07-24,8,92552,5,14,62,97,Yes,Yes,18
6785,Sales,Sales Representative,25,Female,2018-01-23,6,71709,3,14,72,63,Yes,No,50
6786,Operations,Operations Manager,25,Female,2023-06-25,1,51924,5,37,68,72,No,No,36
6787,Operations,Operations Manager,27,Male,2024-05-22,0,119702,1,27,87,85,Yes,No,43
6788,Operations,Operations Manager,39,Male,2015-01-11,9,83597,2,36,90,89,Yes,No,35
6789,Marketing,Digital Marketer,58,Male,2018-10-15,6,44204,3,41,95,78,Yes,No,50
6790,Operations,Operations Manager,24,Female,2017-08-16,7,66904,4,15,96,80,No,Yes,54
6791,Finance,Financial Analyst,60,Female,2014-12-15,9,80043,5,15,66,50,No,Yes,26
6792,IT,Data Scientist,50,Male,2024-07-24,0,114474,4,39,81,65,Yes,No,29
6793,Sales,Sales Representative,48,Female,2022-04-07,2,105346,4,41,69,63,No,No,50
6794,Marketing,Marketing Analyst,33,Male,2019-04-25,5,74383,3,34,92,57,Yes,No,18
6795,Marketing,Digital Marketer,56,Female,2019-10-07,5,96971,3,28,88,90,No,No,37
6796,Operations,Operations Manager,49,Female,2017-11-25,6,68528,3,14,73,88,No,No,60
6797,Marketing,Marketing Analyst,42,Male,2023-07-04,1,116704,2,37,81,84,Yes,No,24
6798,Operations,Operations Manager,58,Female,2021-07-06,3,81430,5,7,88,74,No,No,25
6799,HR,Recruitment Manager,55,Male,2020-03-08,4,55172,1,18,98,89,No,No,35
6800,Finance,Financial Analyst,40,Female,2016-08-10,8,45535,4,19,60,73,No,No,55
6801,IT,Data Scientist,44,Male,2017-08-29,7,84625,1,17,82,70,Yes,No,34
6802,Operations,Operations Manager,26,Male,2016-11-06,7,91619,3,36,87,96,No,No,39
6803,Sales,Sales Executive,51,Female,2024-03-10,0,95354,1,22,61,55,No,No,20
6804,Sales,Sales Representative,30,Male,2017-04-14,7,87173,3,11,71,95,Yes,No,26
6805,Sales,Sales Representative,30,Male,2022-11-18,1,106384,3,15,72,95,Yes,No,49
6806,IT,Data Scientist,38,Male,2017-06-21,7,69622,3,37,93,70,No,No,18
6807,HR,Recruitment Manager,36,Female,2014-12-28,9,87098,1,9,77,86,No,No,17
6808,HR,HR Generalist,53,Male,2015-05-25,9,92628,2,12,95,71,Yes,No,39
6809,Sales,Sales Executive,42,Female,2019-11-15,4,63168,4,12,71,70,Yes,No,52
6810,IT,Data Scientist,58,Male,2018-07-07,6,45339,5,48,64,69,No,No,21
6811,IT,Data Scientist,39,Male,2016-11-02,7,64452,5,50,79,97,No,No,55
6812,Sales,Sales Representative,49,Female,2019-03-29,5,114252,5,50,99,86,No,No,47
6813,Marketing,Marketing Analyst,52,Female,2019-03-17,5,53619,5,7,86,95,No,No,44
6814,Finance,Financial Analyst,48,Female,2022-06-22,2,41991,4,17,60,95,Yes,No,23
6815,Finance,Financial Analyst,44,Male,2023-01-28,1,90726,1,29,68,72,Yes,Yes,15
6816,Sales,Sales Representative,48,Male,2018-08-09,6,119328,2,13,74,56,No,No,52
6817,Marketing,Digital Marketer,31,Male,2019-05-30,5,71564,5,20,75,70,No,No,32
6818,Marketing,Marketing Analyst,39,Male,2024-04-12,0,110721,1,50,61,99,Yes,No,21
6819,Operations,Operations Manager,52,Female,2022-04-01,2,68707,3,15,60,72,Yes,Yes,41
6820,Operations,Operations Manager,41,Female,2022-07-31,2,40502,4,17,69,85,Yes,No,54
6821,Finance,Financial Analyst,39,Male,2019-12-19,4,47403,4,28,96,88,No,No,44
6822,Sales,Sales Executive,40,Female,2022-05-17,2,68472,1,37,64,76,Yes,No,52
6823,Sales,Sales Representative,50,Female,2018-07-20,6,85846,4,24,92,79,Yes,No,31
6824,Sales,Sales Executive,38,Female,2024-01-23,0,46990,1,6,60,70,Yes,No,52
6825,Finance,Financial Analyst,26,Male,2021-12-15,2,113795,4,5,81,95,Yes,Yes,37
6826,IT,Software Engineer,55,Female,2016-08-14,8,93911,1,43,69,90,No,No,40
6827,HR,Recruitment Manager,42,Male,2021-12-07,2,67334,1,13,88,88,No,No,57
6828,Operations,Operations Manager,38,Female,2021-06-28,3,51168,5,21,74,53,No,Yes,19
6829,Marketing,Marketing Analyst,46,Female,2018-03-26,6,60383,5,29,72,72,Yes,Yes,48
6830,Marketing,Marketing Analyst,39,Male,2016-11-23,7,43585,1,14,67,65,Yes,No,53
6831,Marketing,Marketing Analyst,33,Male,2021-01-04,3,101046,1,50,69,57,No,Yes,33
6832,Finance,Financial Analyst,25,Male,2024-05-24,0,61143,4,42,61,64,Yes,No,44
6833,Finance,Financial Analyst,25,Female,2018-12-11,5,100785,4,17,92,64,Yes,No,58
6834,IT,Software Engineer,39,Female,2015-02-27,9,88313,5,33,62,80,Yes,No,18
6835,HR,Recruitment Manager,50,Male,2023-05-02,1,44458,5,23,70,51,Yes,No,26
6836,Finance,Financial Analyst,49,Male,2015-12-25,8,66317,2,29,74,78,Yes,No,16
6837,Operations,Operations Manager,27,Male,2015-03-04,9,47888,3,10,70,96,Yes,Yes,30
6838,Marketing,Marketing Analyst,50,Male,2021-09-29,3,73342,1,8,66,58,Yes,Yes,51
6839,Operations,Operations Manager,29,Female,2020-11-21,3,90379,4,36,89,100,No,Yes,25
6840,IT,Software Engineer,40,Male,2018-03-28,6,81955,3,30,77,67,Yes,Yes,23
6841,IT,Data Scientist,23,Female,2018-04-22,6,90108,2,29,98,68,Yes,No,51
